index,raw_response
156,"NO — This is a physical chemistry study of hydrophobic fluoropolymer surface interactions and nanobubbles, not research on PFOA/PFOS (or analogues) exposures or immune/toxicological effects."
157,NO — This is an MRI/CEST nanotechnology methods paper describing imaging agents (including generic perfluorocarbon nanoparticles) and does not study exposure to PFOA/PFOS (or specified analogues) nor any immunotoxicity or immune-related health effects.
158,"NO — This is an analytical chemistry study on fluorinated dimeric surfactants and micellar electrokinetic chromatography (mentioning lithium perfluorooctanesulfonate as a PSP), not a human/animal/in vitro study of toxicity, immunotoxicity, or immune-related health effects."
159,"NO — The study examines perfluorotributylamine (a perfluorocarbon used intraocularly) in rabbits, not exposure to PFOA, PFOS, or the specified C8 analogues, so it does not meet the exposure inclusion criteria."
160,NO — Methods paper on LC-MS separation of amino acids that only mentions perfluorinated carboxylic acids as ion-pairing reagents and does not study PFOA/PFOS exposures or any immunotoxicity/immune-related health effects.
161,"NO — The record concerns hydrostatic pressure of perfluorocarbon on pulmonary stretch receptors (pulmonary physiology), not exposure to PFOA/PFOS or listed analogues nor immune/toxicological outcomes."
162,"NO — The study investigates inhaled perfluorocarbon (PFC) liquid/vapor, not perfluorooctanoic acid (PFOA), perfluorooctane sulfonate (PFOS) or any of the listed analogues, so it does not meet the exposure inclusion criteria."
163,"NO — this study examines effects of rigid gas-permeable contact lens wear and hypoxia on corneal epithelial barrier function, not exposure to PFOA/PFOS (or analogues) nor immune-related toxicity."
164,"NO — This psychological study assesses perceptions of donor blood and generic perfluorocarbon blood substitutes and does not involve exposure to PFOA, PFOS, or the listed analogues nor address immunotoxicity or immune-related health effects."
165,NO — The paper describes in vitro endothelial cell responses to RGD-fluorosurfactant polymer-coated grafts and does not mention exposures to PFOA/PFOS (C8) or their analogues nor assess immunotoxicity or immune-related health effects.
166,"YES — The study reports immune-related effects (modulation of liver macrophage phagocytic activity and effects on experimental hepatitis) after exposure to the perfluorocarbon emulsion Perftoran in mice, but it is unclear from the record whether Perftoran contains PFOA, PFOS, or one of the listed analogues."
167,NO — This study examines perfluorocarbon liquid ventilation effects on cardiac output in piglets and does not involve PFOA/PFOS (or listed analogues) exposure nor assess immunotoxicity/toxic or immune-related outcomes.
168,"NO — The study examines PVDF-HFP fluorinated copolymer and phosphorylcholine stent coatings (not PFOA, PFOS, or the listed C8 analogues), so the exposure does not meet the inclusion criteria despite assessing monocyte responses."
169,"NO — This paper models environmental fate and formation of perfluorooctanoate/PFOA from polymer precursors and does not report any human, animal, or in vitro toxicity or immune-related outcomes."
170,"NO — This is an analytical/methods and occurrence study measuring PFOS/PFOA in fish fillets to assess exposure, but it does not investigate toxicity, immunotoxicity, or immune-related health effects."
171,NO — This is an electrochemistry/materials study of hydrophobic ionic liquids (TFPB− and perfluoroalkyl sulfonyl imide species) and does not examine PFOA/PFOS (or listed analogues) exposure nor any immunotoxicity/toxicity outcomes.
172,"NO — The study uses a generic perfluorocarbon liquid for therapeutic lavage in swine and addresses rewarming/cardiac outcomes, not exposure to PFOA/PFOS (or listed analogues) nor immune-related effects."
173,"NO — The article describes a methodological coronary-artery visualization technique using a perfluorochemical (FC-43) perfusate but does not investigate PFOA/PFOS (or their analogues) exposures nor study immunotoxicity, toxicity, or immune-related health effects."
174,"NO — This is a materials-science study of PMMA films end‑capped with perfluoroalkyl side chains (perfluorooctylethyl methacrylate) about solvent effects on surface structure and stability, not a study of PFOA/PFOS exposure or any immunotoxicity/toxicity outcomes."
175,NO — This is a physical chemistry study of ionic liquid wetting on a fluoropolymer (Teflon) and does not involve PFOA/PFOS (or listed analogues) nor research on immunotoxicity or immune-related health effects.
176,"NO — This is an animal study of rapid cooling using FC-75 perfluorochemical (a liquid PFC) and not exposure to PFOA/PFOS or the listed analogues, nor does it investigate immunotoxicity or immune-related health effects."
177,"NO — This is an environmental occurrence/analytical study reporting PFOS and PFOS-precursor concentrations in sediments and water, not a human/animal/in vitro study of immunotoxicity, toxicity, or immune-related health effects."
178,"YES — The study examines immune effects (neutrophil activation) of a perfluorocarbon emulsion, so it is relevant to immunotoxicity, though the title does not specify PFOA/PFOS or listed analogues (unclear exposure), warranting inclusion for full-text screening."
179,NO — This is about perfluorocarbon liquids used in vitreoretinal surgery (not PFOA/PFOS or the listed analogues) and pertains to surgical/clinical use rather than studies of immunotoxicity or immune-related effects.
180,"NO — This paper discusses perfluorocarbon oxygen carriers (Fluosol) and cardiovascular therapy (perfluorochemicals), not PFOA/PFOS or listed C8 analogues, so it does not meet the exposure criterion."
181,"NO — The record concerns a perfluorochemical (perfluorocarbon) oxygen carrier for surgical bleeding, not exposure to PFOA/PFOS (or listed analogues) nor a study of immunotoxicity or immune-related effects."
182,"NO — This study examines intratracheal perfluorochemical (perfluorocarbon) liquids to enhance adenoviral gene transfer and epithelial permeability, not exposure to PFOA/PFOS (or listed analogues) nor immune-related outcomes."
183,"YES — Reports a link between PFOA contamination and pregnancy-induced hypertension, describing a potential human health/toxic effect of PFOA and thus meeting the exposure and toxicity inclusion criteria."
184,"YES — Prospective randomized animal study exposing rabbits to perflubron (a perfluorochemical/perfluorocarbon) and assessing lung toxicity, perflubron evaporation, histopathology, and oxidative tissue damage, making it relevant to PFAS/C8 analogue toxicity (though it does not specifically study PFOA/PFOS)."
185,"YES — This study examines chronic waterborne PFOS exposure in zebrafish and reports toxic outcomes (growth suppression, hepatotoxicity, gonadal effects and offspring malformations/mortality), meeting the exposure and toxicity criteria."
186,"NO — The record describes use of perfluorocarbon liquids in an ophthalmic surgical procedure (phacoemulsification), not research on PFOA/PFOS (C8) exposures or immune/toxic outcomes."
187,"NO — Reports environmental concentrations of PFOS and other PFAS in air and exposure variability but is an exposure-monitoring study and does not assess toxicity, immunotoxicity, or immune-related health outcomes."
188,"NO — This is a methods/analytical-chemistry study on extraction and measurement of perfluorooctanoate from polymers, not a human/animal/in vitro study of toxicity, immunotoxicity, or immune-related health effects."
189,"YES — in vitro mutagenicity/toxicity study of a perfluorochemical paper additive (Lodyne P208E) used in food packaging; although it does not explicitly name PFOA or PFOS, it examines a related perfluorochemical and therefore meets the exposure/toxicity inclusion criteria."
190,"YES — The study perfused rat heads with a perfluorochemical (FC-43) and examines bioenergetic/toxic effects in situ, so it potentially involves a perfluorinated compound exposure relevant to PFOA/PFOS analogues (unclear whether FC-43 matches the listed analogues)."
191,"YES — Mentions elevated perfluorinated compound levels in human WTC responders, which likely includes PFOA/PFOS or analogues and therefore could be relevant though immune outcomes are not specified."
192,"NO — This is an environmental-contamination review reporting PFOS/PFOA occurrence in Chinese waters and potential regulatory risks, but it does not present human/animal/in vitro research on toxicity, immunotoxicity, or immune-related health effects."
193,NO — This is a broad environmental monitoring/review of contaminants in the Great Lakes (not a human/animal/in vitro study) that only notes perfluorinated surfactants generally and does not report specific PFOA/PFOS (or analogue) exposure studies or immunotoxicity/toxicity outcomes.
194,NO — The study uses a perfluorocarbon-based ultrasound contrast (PESDA) in an animal myocardial perfusion setting and does not involve PFOA/PFOS (or listed analogues) exposures nor investigate immunotoxicity or immune-related health effects.
