index,raw_response
198,NO — This is an animal study of prenatal BPA exposure that measures estrogen receptor expression in neonatal brain regions and does not report any obesity- or body-weight–related outcomes.
199,"NO — The study examines BPA photodecomposition and developmental/toxicity outcomes (survival, hatching, morphogenesis) in zebrafish, but does not report any obesity-related outcome measures."
200,"NO — This appears to be a news/commentary about regulatory action on BPA rather than a human/animal/in vitro research study, and it does not report any obesity-related outcome measures."
201,NO — This in vitro dental microleakage study does not mention bisphenol A or any listed analogues and reports no obesity-related outcomes.
202,NO — This is a dental restorative technique paper about matrix band design and composite restorations and does not mention bisphenol A (or its analogues) nor report any obesity-related outcomes.
203,NO — This in vitro dental materials study examines shear bond strength of resin sealants on enamel and does not mention bisphenol A (or the listed analogues) nor report any obesity-related outcomes.
204,"NO — Human biomonitoring study reporting neonatal urinary BPA and BPA‑glucuronide concentrations and conjugation capacity, but it does not report any obesity-related outcomes."
205,NO — This is a dental materials study on enamel bond fatigue (on bovine enamel) and does not involve bisphenol A or its listed analogues nor report any obesity-related outcomes.
206,"NO — This is an analytical-methods paper describing extraction and detection of bisphenol-A in cosmetics and does not report any human, animal, or in vitro outcomes related to obesity."
207,NO — This dental materials study examines shear bond strengths of metal alloys and resin luting agents and does not investigate bisphenol A (or listed analogues) exposures nor any obesity-related outcomes.
208,NO — This dental materials study evaluates radiopacity of luting cements and does not mention bisphenol A (or specified analogues) nor any outcomes related to obesity.
209,NO — This is an in vitro study of light transmission and color of dental resin composites and does not investigate bisphenol A (or the specified analogues) nor any obesity-related outcomes.
210,NO — This study examines determinants of urinary BPA concentrations in pregnant women and children but does not report any outcomes related to obesity.
211,NO — The study measures environmental bioaccumulation and estrogenicity of BPA in periphyton/benthos but does not report any obesity-related outcomes and is not a human/animal/in vitro obesity study.
212,"YES — In vitro study exposing human adult stem cells to bisphenol A that reports effects on triglyceride accumulation and LPL gene expression during adipogenesis, outcomes directly relevant to obesity."
213,"NO — Human exposure-assessment study measuring BPA concentrations in NICU infants and medical devices, but it does not report any outcomes related to obesity."
214,NO — The study describes an in vitro high-content assay characterizing estrogen receptor ligands/EDCs but does not mention bisphenol A or listed analogues nor report any obesity-related outcomes.
215,"NO — Although the study detected bisphenol A and used an in vitro model, it reports cytotoxicity/genotoxicity endpoints in trout cells rather than any obesity-related outcomes."
216,"NO — The paper discusses BPA-related male reproductive dysfunction and signaling mechanisms but does not report any outcomes related to obesity, so it does not meet the inclusion criteria."
217,NO — This is a materials/mechanical study of fiber-reinforced dental resins (flexure strength under loading and thermal cycling) and does not report exposures to bisphenol A or its analogues nor any obesity-related outcomes.
218,"NO — This is an analytical/ materials study on molecularly imprinted polymers for BPA extraction and characterization, with no human/animal/in vitro biological experiments or any obesity-related outcomes reported."
219,NO — The study examines mechanical properties of dental composite resins and secondary curing and does not mention exposure to BPA or listed bisphenol analogues nor report any obesity-related outcomes.
220,NO — This is an in vitro materials study of dental composite resins' ultrastructure and hardness and does not investigate bisphenol A (or listed analogues) exposure or any obesity-related outcomes.
221,NO — This in vitro study tests cytotoxicity of polymer-bioglass and calcium phosphate cements on MG63 osteoblast-like cells and does not examine bisphenol A or its listed analogues or any obesity-related outcomes.
222,NO — This rat study investigates neuropathic pain/allodynia and uses BADGE (bisphenol A diglycidyl ether) as a PPAR-γ antagonist rather than reporting exposure to BPA (or the listed BPA synonyms/analogues) with any obesity-related outcome.
