index,raw_response
175,"YES — Animal study in newborn pigs reporting neuro outcome (vasogenic brain edema) after exposure to 4-(2-aminoethyl)benzenesulfonyl fluoride (a sulfonyl fluoride compound), so meets exposure and neurotoxicity criteria (though it is an organosulfonyl fluoride rather than inorganic fluoride)."
176,"YES — Animal study in hens exposed to diisopropyl phosphorofluoridate (DFP, a phosphorofluoridate organophosphate), reporting delayed neurotoxicity (OPIDN) and changes in neurofilament subunit mRNA expression."
177,"NO — This is an in vitro biochemical study of 9-cis-retinoyl fluoride reacting with bovine opsin (protein chemistry), not an animal study reporting any neurotoxicity outcomes."
178,"NO — This is a review of magnetic resonance spectroscopy applications (including 19F MRS of fluorinated drugs like fluoxetine), not an animal study of fluoride (or analogue) exposure reporting neurotoxicity outcomes."
179,"NO — The study examines chemical modification of a renal Na+/HCO3- cotransporter (effects on bicarbonate/Na+ transport and glycosylation) with reagents like FITC, DTT, carbodiimide, etc., not fluoride or analogues, and does not report neurotoxicity outcomes or an in vivo animal exposure."
180,"NO — This methods-focused paper on COMT activity assays does not involve exposure to fluoride or its analogues, does not report animal neurotoxicity outcomes, and is therefore not relevant to the inclusion criteria."
181,"NO — This is an in vitro 19F NMR study of fluorinated amino acids incorporated into avian lysozymes (protein/biophysical work), not an animal exposure study and it does not report any neurotoxicity outcomes."
182,"YES — Animal study exposing rats to halothane (a fluorinated anesthetic) and measuring brain binding and anaesthetic (neurofunctional) effects by 19F-NMR, meeting the exposure and neuro-related outcome criteria."
183,NO — This is an animal (Xenopus) study of liver sex-steroid binding proteins and merely mentions diisopropyl fluorophosphate as a protease inhibitor; it does not examine exposure to fluoride (or relevant analogues as the exposure of interest) nor report any neurotoxicity outcomes.
184,"NO — This is an in vitro study of PVDF-based nanoparticles (fluorinated polymer) focusing on tumor angiogenesis/cell uptake, not an animal study and it does not report any neurotoxicity outcomes."
185,"NO — Animal study of fluoride exposure but measures sperm quality and testicular histology (reproductive outcomes), not neurotoxicity."
186,NO — an in vitro dentin laser-ablation study on extracted human teeth (using an HF laser as a laser type) with no chemical fluoride exposure relevant to neurotoxicity and not an animal study.
187,"NO — This is an in vitro biochemical study of fluoride effects on adenylate cyclase in rat fat cells (cell/tissue level), not an in vivo animal study and it does not report any neurotoxicity outcomes."
188,NO — This is a materials/chemistry paper on synthesis and surface properties of fluorinated monomers/polymers (perfluoroalkyl/perfluoropolyether) and does not report any animal experiments or neurotoxicity outcomes.
189,NO — This study examines melatonin receptor expression and G-protein–mediated responses in Xenopus oocytes and does not involve exposure to fluoride (or analogues) nor report neurotoxicity outcomes.
190,"NO — This is a synthetic chemistry study describing hydrometallation to make Lewis acidic organometallic compounds, with no animal experiments, no fluoride (or analogues) exposure, and no neurotoxicity outcomes reported."
191,YES — Animal study exposing frogs to sodium fluoride with outcomes on the neuromuscular end plate (a neurophysiological/neurotoxic outcome).
192,YES — Frog (animal) electrophysiology study exposing skin/nerve tissue to sodium fluoride and reporting changes in afferent nerve impulses (neurophysiological outcome).
193,NO — This is an animal study of estradiol-induced hormonal changes in ovariectomized monkeys and does not involve fluoride exposure or report neurotoxicity outcomes.
194,"YES — Animal (rat) study of fluoride exposure that reports brain fluoride accumulation and neurotoxicity-related outcomes (lipid peroxidation, TBARS, catalase, and SH groups)."
195,"YES — Animal study of mice exposed to high fluoride assessing mitochondrial dysfunction (a potential neurotoxic outcome), though neurotoxicity is not explicitly specified in the title."
196,"YES — Animal study involving F-18–labeled fluoroamphetamine exposure with measurements of brain uptake/retention (radiotracer distribution), but it does not report explicit neurotoxicity outcomes so relevance to fluoride neurotoxicity is unclear."
197,"NO — This is a methods paper describing an SDS-based immunoassay for detecting protease-resistant prion protein (BSE) and does not involve fluoride (or analogue) exposure, report neurotoxicity outcomes, or constitute an animal exposure study."
198,NO — this is an animal study of femtosecond laser ophthalmic procedures (in rabbit eyes) and does not involve exposure to fluoride or its analogues nor report any neurotoxicity outcomes.
199,"YES — The title indicates experimental acute toxicity testing of aliphatic fluorine compounds (fluoride analogues), likely in animals, though the record does not specify whether neurotoxicity outcomes were measured."
200,"YES — Animal study in rats exposed to perfluorinated blood substitutes (Fluosol-DA), reporting pentobarbital-induced sleep time (a neurobehavioral/CNS outcome) after fluoride-analogue exposure."
201,"NO — The paper uses fluoride (KF) as a laboratory reactivating reagent to detect organophosphate nerve-agent–inhibited BuChE in rhesus monkeys, but the animals were exposed to nerve agents (not fluoride or its analogues), so it does not meet the exposure criterion."
202,"YES — Animal study in mice and rats of phenylmethanesulfonyl fluoride (a sulfonyl-fluoride compound) reporting brain uptake and effects on acetylcholinesterase distribution/activity, which is a neurotoxicity-related outcome."
203,NO — This is an ophthalmic laser ablation study (human cadaver and rabbit corneas) with no fluoride/fluoride-analogue exposure and no neurotoxicity outcomes reported.
204,"NO — This is a geochemical/physical-chemistry study of NaF fluid inclusions and phase behavior, not an animal study and it does not report any neurotoxicity outcomes."
205,"NO — This is a biochemical/molecular study of fluoroaluminate activation of transducin (cGMP cascade), not an animal study and it does not report any neurotoxicity outcomes."
206,YES — Animal study in which rats were exposed intraventricularly and intravenously to the fluorinated Ca2+ indicator 5F-BAPTA (a fluorine-containing analogue) and intracellular Ca2+ was measured in brain (an outcome relevant to neurotoxicity).
207,NO — This is a biochemical study purifying a palmitoyl-protein thioesterase from bovine brain and does not involve exposure to fluoride (or analogues) nor report any neurotoxicity outcomes in an animal study.
208,NO — This is an anatomical/molecular study of prostatic acid phosphatase (TMPase/FRAP) expression in mouse and rat nociceptive neurons and does not involve fluoride exposure or report neurotoxicity outcomes.
209,YES — Animal study exposing cabbage looper moths to a perfluorinated (nonafluoro) pheromone analog and reporting altered male behavioral/neuronal outcomes (preflight activation and failure to orient/fly upwind).
210,YES — Animal study in rats exposed to sodium fluoride (NaF) reporting increased brain apoptosis (a neurotoxicity outcome) with mechanistic data linking effects to JNK phosphorylation.
211,"YES — Animal (mouse) study with fluoride (NaF) exposure that reports brain metal concentrations (increased brain Al) and pup/dam tissue changes, outcomes relevant to neurotoxicity."
212,"NO — This is a theoretical/physical chemistry study simulating femtosecond spectra of sodium–fluoride clusters (Na_nF_n-1) and optimization of laser pulses, not an animal study nor reporting any neurotoxicity outcomes."
